Huntington_disease	399	Disease-causing_germline_mutation(s)_(gain_of_function)_in	HTT	Assessed	HTT,P42858,4851,IT15,ENSG00000197386,613004
Huntington_disease	399	Modifying_germline_mutation_in	SLC2A3	Assessed	11007,138170,ENSG00000059804,P11169,SLC2A3
Lafora_disease	501	Disease-causing_germline_mutation(s)_(loss_of_function)_in	EPM2A	Assessed	O95278,3413,LD,LDE,607566,EPM2A,ENSG00000112425
Lafora_disease	501	Disease-causing_germline_mutation(s)_(loss_of_function)_in	NHLRC1	Assessed	EPM2B,NHLRC1,epilepsy,_progressive_myoclonus_type_2B,Q6VVB1,ENSG00000187566,bA204B7.2,malin,21576,608072
Multiple_epiphyseal_dysplasia,_Beighton_type	166011	Disease-causing_germline_mutation(s)_in	COL2A1	Assessed	ENSG00000139219,STL1,2200,120140,COL2A1,P02458
22q11.2_deletion_syndrome	567	Disease-causing_germline_mutation(s)_in	TBX1	Assessed	602054,CATCH22,11592,ENSG00000184058,TBX1,O43435
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	TBX1	Assessed	602054,CATCH22,11592,ENSG00000184058,TBX1,O43435
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	ARVCF	Assessed	O00192,ENSG00000099889,602269,728,ARVCF
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	GP1BB	Assessed	CD42c,GP1BB,ENSG00000203618,GPIbbeta,4440,P13224,138720,platelet_glycoprotein_Ib_beta_chain
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	UFD1	Assessed	ENSG00000070010,601754,UFD1L,Q92890,12520
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	COMT	Not_yet_assessed	2228,116790,2472,P21964,COMT,ENSG00000093010
22q11.2_deletion_syndrome	567	Role_in_the_phenotype_of	HIRA	Assessed	4916,DGCR1,P54198,DiGeorge_critical_region_gene_1,HIRA,ENSG00000100084,TUP1,600237
22q11.2_deletion_syndrome	567	Modifying_germline_mutation_in	JMJD1C	Assessed	KIAA1380,Q15652,DKFZp761F0118,12313,FLJ14374,ENSG00000171988,JMJD1C,604503,KDM3C
22q11.2_deletion_syndrome	567	Modifying_germline_mutation_in	RREB1	Assessed	HNT,602209,10449,Q92766,hindsight_homolog_(drosophila),ENSG00000124782,RREB1
22q11.2_deletion_syndrome	567	Modifying_germline_mutation_in	SEC24C	Assessed	P53992,KIAA0079,607185,SEC24C,10705,ENSG00000176986
Sickle_cell_anemia	232	Disease-causing_germline_mutation(s)_in	HBB	Assessed	P68871,beta-globin,CD113t-C,HBB,ENSG00000244734,141900,4827
Pituitary_resistance_to_thyroid_hormone	165994	Disease-causing_germline_mutation(s)_in	THRB	Assessed	ENSG00000151090,avian_erythroblastic_leukemia_viral_(v-erb-a)_oncogene_homolog_2,thyroid_hormone_receptor_beta_1,THR1,P10828,NR1A2,589,GRTH,oncogene_ERBA2,ERBA-BETA,THRB,190160,generalized_resistance_to_thyroid_hormone,THRB2,THRB1,11799
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	PXK	Assessed	23326,2183,FLJ20335,PXK,611450,ENSG00000168297,Q7Z7A4,Slob
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	CTLA4	Assessed	2505,CTLA4,CTLA-4,P16410,123890,ENSG00000163599,CD152,CD,GSE
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	TREX1	Assessed	ENSG00000213689,TREX1,12269,Q9NSU2,606609,DRN3
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	HLA-DRB1	Assessed	P04229,4948,HLA-DRB1,142857,ENSG00000196126
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	IL10	Assessed	cytokine_synthesis_inhibitory_factor,5962,T-cell_growth_inhibitory_factor,IL10A,124092,ENSG00000136634,IL10,IL-10,P22301,CSIF,TGIF
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	MECP2	Assessed	300005,MECP2,P51608,ENSG00000169057,6990
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	FCGR3B	Assessed	3620,O75015,FCGR3B,Fc_gamma_receptor_IIIb,610665,ENSG00000162747,CD16b,CD16
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	C4A	Assessed	ENSG00000244731,C4A3,C4A,RG,120810,P0C0L4,C4B,CO4,C4S,C4,C4A4,C4A6,1323,C4A2,CPAMD2
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	C4B	Assessed	C4B1,C4B3,120820,1324,CPAMD3,ENSG00000224389,CO4,C4B,C4F,CH,P0C0L5
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	CR2	Assessed	Epstein-Barr_virus_receptor,CD21,2336,P20023,120650,C3DR,ENSG00000117322,CR2
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	BLK	Assessed	ENSG00000136573,P51451,1057,1940,MGC10442,BLK,191305
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	IRF5	Assessed	IRF5,ENSG00000128604,6120,Q13568,607218
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	PDCD1	Assessed	Q15116,CD279,PD1,PDCD1,hSLE1,600244,8760,2760,PD-1,ENSG00000188389
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	PTPN22	Assessed	600716,PTPN22,Q9Y2R2,Lyp1,ENSG00000134242,Lyp,9652,Lyp2
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	STAT4	Assessed	ENSG00000138378,STAT4,11365,Q14765,600558
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	FCGR2B	Assessed	604590,FCGR2B,P31994,Fc_gamma_receptor_IIb,3618,CD32,CD32B,ENSG00000072694
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	DNASE1	Assessed	ENSG00000213918,DNASE1,2956,P24855,125505
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	BANK1	Assessed	ENSG00000153064,18233,610292,BANK1,BANK,FLJ20706,Q8NDB2
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	ITGAM	Assessed	6149,ITGAM,complement_component_3_receptor_3_subunit,CD11b,ENSG00000169896,P11215,MAC-1,120980
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	KIAA0319L	Assessed	Q8IZA0,KIAA1837,30071,AAV_receptor,613535,KIAA0319L,AAVR,ENSG00000142687
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	JAZF1	Assessed	606246,DKFZp761K2222,ZNF802,TIP27,28917,ENSG00000153814,Q86VZ6,JAZF1
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	TNIP1	Assessed	Q15025,16903,VAN,ABIN-1,NAF1,ENSG00000145901,TNIP1,607714,virion-associated_nuclear-shuttling_protein,KIAA0113,Nef-associated_factor_1_SNP
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	TNFAIP3	Assessed	P21580,TNFAIP3,191163,OTUD7C,ENSG00000118503,A20,11896
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	UBE2L3	Assessed	UBE2L3,ENSG00000185651,12488,UBCH7,P68036,603721
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	TNFSF4	Assessed	11934,ENSG00000117586,OX-40L,CD252,P23510,TNFSF4,gp34,603594
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	SPP1	Assessed	BSPI,SPP1,ENSG00000118785,166490,Early_T-lymphocyte_activation_1,11255,P10451,ETA-1
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	IRAK1	Assessed	IRAK,ENSG00000184216,2042,IRAK1,300283,P51617,pelle,6112
Systemic_lupus_erythematosus	536	Major_susceptibility_factor_in	ETS1	Assessed	ETS-1,ETS1,Avian_erythroblastosis_virus_E26_(v-ets)_oncogene_homolog-1,3488,FLJ10768,P14921,164720,ENSG00000134954,ets_protein
Multiple_epiphyseal_dysplasia_due_to_collagen_9_anomaly	166002	Disease-causing_germline_mutation(s)_in	COL9A1	Assessed	ENSG00000112280,2217,COL9A1,120210,P20849
Multiple_epiphyseal_dysplasia_due_to_collagen_9_anomaly	166002	Disease-causing_germline_mutation(s)_in	COL9A2	Assessed	MED,2218,Q14055,120260,ENSG00000049089,COL9A2
Multiple_epiphyseal_dysplasia_due_to_collagen_9_anomaly	166002	Disease-causing_germline_mutation(s)_in	COL9A3	Assessed	MED,ENSG00000092758,IDD,120270,2219,EDM3,COL9A3,Q14050,FLJ90759,collagen_type_IX_proteoglycan,DJ885L7.4.1
Oculocerebrorenal_syndrome_of_Lowe	534	Disease-causing_germline_mutation(s)_(loss_of_function)_in	OCRL	Assessed	300535,Q01968,8108,OCRL1,ENSG00000122126,OCRL
Exercise-induced_hyperinsulinism	165991	Disease-causing_germline_mutation(s)_in	SLC16A1	Assessed	ENSG00000155380,10922,SLC16A1,600682,MCT,MCT1,P53985
Multiple_endocrine_neoplasia_type_1	652	Disease-causing_germline_mutation(s)_in	MEN1	Assessed	MEN1,7010,ENSG00000133895,O00255,613733,menin
Multiple_endocrine_neoplasia_type_1	652	Candidate_gene_tested_in	CDKN1B	Not_yet_assessed	P46527,KIP1,600778,P27KIP1,1785,ENSG00000111276,CDKN1B
Multiple_endocrine_neoplasia_type_1	652	Candidate_gene_tested_in	CDKN1A	Not_yet_assessed	SDI1,ENSG00000124762,116899,1784,CAP20,WAF1,CDKN1A,P38936,P21,CIP1,p21Cip1/Waf1,p21CIP1
Multiple_endocrine_neoplasia_type_1	652	Candidate_gene_tested_in	CDKN2B	Not_yet_assessed	P42772,MTS2,TP15,CDK4I,ENSG00000147883,1788,P15,INK4B,600431,CDKN2B,p15INK4b
Multiple_endocrine_neoplasia_type_1	652	Candidate_gene_tested_in	CDKN2C	Not_yet_assessed	P42773,CDKN2C,INK4C,1789,ENSG00000123080,p18,603369
Fragile_X_syndrome	908	Disease-causing_germline_mutation(s)_(loss_of_function)_in	FMR1	Assessed	FMR1,FRAXA,MGC87458,FMRP,Q06787,3775,309550,ENSG00000102081
X-linked_agammaglobulinemia	47	Disease-causing_germline_mutation(s)_in	BTK	Assessed	Bruton's_tyrosine_kinase,ATK,BTK,Q06187,XLA,1948,300300,1133,ENSG00000010671,PSCTK1
Wilson_disease	905	Disease-causing_germline_mutation(s)_(loss_of_function)_in	ATP7B	Assessed	Wilson_disease,copper_pump_2,ATP7B,870,606882,P35670,ENSG00000123191,copper-transporting_ATPase_2
X-linked_retinoschisis	792	Disease-causing_germline_mutation(s)_in	RS1	Assessed	300839,XLRS1,ENSG00000102104,RS1,10457,O15537
X-linked_mixed_deafness_with_perilymphatic_gusher	383	Disease-causing_germline_mutation(s)_in	POU3F4	Assessed	brain-4,OTF9,9217,POU3F4,P49335,300039,Octamer-binding_transcription_factor_9,DFNX2,BRN4,ENSG00000196767
Stargardt_disease	827	Candidate_gene_tested_in	CNGB3	Not_yet_assessed	2153,399,Q9NQW8,605080,CNGB3,ENSG00000170289
Stargardt_disease	827	Candidate_gene_tested_in	PRPH2	Not_yet_assessed	179605,ENSG00000112619,rd2,P23942,TSPAN22,CACD2,PRPH2,retinal_peripherin,9942
Stargardt_disease	827	Disease-causing_germline_mutation(s)_in	ABCA4	Assessed	601691,ENSG00000198691,ARMD2,Stargardt_disease,34,P78363,CORD3,ABCA4,FFM
Stargardt_disease	827	Disease-causing_germline_mutation(s)_in	ELOVL4	Assessed	cancer/testis_antigen_118,ENSG00000118402,ELOVL4,Q9GZR5,CT118,14415,605512
Stargardt_disease	827	Disease-causing_germline_mutation(s)_in	PROM1	Assessed	CORD12,PROM1,O43490,AC133,ENSG00000007062,604365,RP41,9454,CD133
Wiskott-Aldrich_syndrome	906	Disease-causing_germline_mutation(s)_in	WAS	Assessed	12731,eczema-thrombocytopenia,300392,WASP,ENSG00000015285,P42768,WAS,WASPA
Wiskott-Aldrich_syndrome	906	Disease-causing_germline_mutation(s)_in	WIPF1	Assessed	12736,WIP,602357,WIPF1,ENSG00000115935,O43516
Williams_syndrome	904	Role_in_the_phenotype_of	RFC2	Assessed	9970,RFC40,activator_1,600404,RFC2,A1,P35250,ENSG00000049541
Williams_syndrome	904	Role_in_the_phenotype_of	BAZ1B	Assessed	ENSG00000009954,BAZ1B,Q9UIG0,Williams-Beuren_syndrome_chromosome_region_9,Williams-Beuren_syndrome_chromosome_region_10,transcription_factor_WSTF,961,WSTF,605681
Williams_syndrome	904	Candidate_gene_tested_in	TBL2	Not_yet_assessed	11586,Q9Y4P3,DKFZP43N024,WBSCR13,605842,WS-betaTRP,ENSG00000106638,Williams-Beuren_syndrome_chromosome_region_13,TBL2
Williams_syndrome	904	Role_in_the_phenotype_of	CLIP2	Assessed	CLIP,WSCR3,ENSG00000106665,Q9UDT6,2586,CLIP2,603432,KIAA0291,CLIP-115,WSCR4
Williams_syndrome	904	Role_in_the_phenotype_of	ELN	Assessed	130160,SVAS,ENSG00000049540,ELN,WBS,supravalvular_aortic_stenosis,Williams-Beuren_syndrome,tropoelastin,P15502,3327,WS
Williams_syndrome	904	Role_in_the_phenotype_of	GTF2I	Assessed	601679,BAP-135,ENSG00000263001,P78347,BTKAP1,TFII-I,4659,SPIN,IB291,GTF2I,DIWS
Williams_syndrome	904	Role_in_the_phenotype_of	GTF2IRD1	Assessed	GTF3,BEN,ENSG00000006704,GTF2IRD1,Q9UHL9,4661,MusTRD1,Cream1,WBSCR12,binding_factor_for_early_enhancer,RBAP2,604318
Williams_syndrome	904	Role_in_the_phenotype_of	LIMK1	Assessed	601329,LIMK,ENSG00000106683,6613,LIMK1,2054,P53667
Wolf-Hirschhorn_syndrome	280	Role_in_the_phenotype_of	NSD2	Assessed	WHSC1,12766,KMT3G,O96028,602952,multiple_myeloma_SET_domain_containing_protein,ENSG00000109685,MMSET
Wolf-Hirschhorn_syndrome	280	Candidate_gene_tested_in	NELFA	Not_yet_assessed	NELF-A,Q9H3P2,606026,NELFA,12768,ENSG00000185049
Wolf-Hirschhorn_syndrome	280	Role_in_the_phenotype_of	LETM1	Assessed	SLC55A1,LETM1,Mdm38_homolog_(yeast),604407,6556,ENSG00000168924,O95202
Achondroplasia	15	Disease-causing_germline_mutation(s)_(gain_of_function)_in	FGFR3	Assessed	3690,CD333,134934,ENSG00000068078,P22607,FGFR3,JTK4,CEK2,1810
Ataxia_with_vitamin_E_deficiency	96	Disease-causing_germline_mutation(s)_in	TTPA	Assessed	P49638,ENSG00000137561,TTPA,600415,12404
Dentatorubral_pallidoluysian_atrophy	101	Disease-causing_germline_mutation(s)_in	ATN1	Assessed	ENSG00000111676,P54259,3033,607462,ATN1,B37
T-B+_severe_combined_immunodeficiency_due_to_gamma_chain_deficiency	276	Disease-causing_germline_mutation(s)_in	IL2RG	Assessed	IL2RG,308380,P31785,6010,ENSG00000147168,CD132
Kennedy_disease	481	Disease-causing_germline_mutation(s)_in	AR	Assessed	313700,SMAX1,AIS,644,testicular_feminization,628,P10275,NR3C4,ENSG00000169083,HUMARA,Kennedy_disease,AR
Ornithine_transcarbamylase_deficiency	664	Disease-causing_germline_mutation(s)_in	OTC	Assessed	300461,OTC,ENSG00000036473,8512,P00480
Classic_homocystinuria	394	Disease-causing_germline_mutation(s)_in	CBS	Assessed	HIP4,1550,P35520,ENSG00000160200,613381,CBS
Leprechaunism	508	Disease-causing_germline_mutation(s)_in	INSR	Assessed	ENSG00000171105,6091,P06213,CD220,1800,147670,INSR
Hb_Bart's_hydrops_fetalis	163596	Disease-causing_germline_mutation(s)_in	HBA2	Assessed	HBA-T2,P69905,HBA2,ENSG00000188536,141850,4824
Hb_Bart's_hydrops_fetalis	163596	Disease-causing_germline_mutation(s)_in	HBA1	Assessed	141800,P69905,4823,HBA-T3,HBA1,ENSG00000206172
Hypochondroplasia	429	Disease-causing_germline_mutation(s)_(gain_of_function)_in	FGFR3	Assessed	3690,CD333,134934,ENSG00000068078,P22607,FGFR3,JTK4,CEK2,1810
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	NDUFS2	Assessed	NDUFS2,O75306,7708,ENSG00000158864,complex_I_49kDa_subunit,602985,CI-49,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_2,_mitochondrial
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ATP6	Assessed	ENSG00000198899,MT-ATP6,ATPase-6,516060,mitochondrially_encoded_ATP_synthase_membrane_subunit_a,Su6m,P00846,ATP6,7414
Leber_hereditary_optic_neuropathy	104	Candidate_gene_tested_in	MT-CO1	Not_yet_assessed	P00395,7419,COX1,516030,COI,ENSG00000198804,MT-CO1
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-CO3	Assessed	P00414,516050,7422,COIII,COX3,CO3,ENSG00000198938,MT-CO3
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-CYB	Assessed	ENSG00000198727,MT-CYB,516020,P00156,UQCR3,7427,CYTB,COB
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND1	Assessed	516000,NAD1,complex_I_ND1_subunit,ENSG00000198888,ND1,7455,NADH-ubiquinone_oxidoreductase_chain_1,MT-ND1,P03886
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND2	Assessed	complex_I_ND2_subunit,7456,ENSG00000198763,P03891,MT-ND2,NAD2,516001,ND2,NADH-ubiquinone_oxidoreductase_chain_2
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND4	Assessed	NAD4,NADH-ubiquinone_oxidoreductase_chain_4,complex_I_ND4_subunit,7459,ND4,MT-ND4,ENSG00000198886,P03905,516003
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND4L	Assessed	NAD4L,complex_I_ND4L_subunit,ENSG00000212907,MT-ND4L,516004,7460,NADH-ubiquinone_oxidoreductase_chain_4L,ND4L,P03901
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND5	Assessed	ENSG00000198786,NADH-ubiquinone_oxidoreductase_chain_5,7461,516005,P03915,ND5,complex_I_ND5_subunit,MT-ND5,NAD5
Leber_hereditary_optic_neuropathy	104	Disease-causing_germline_mutation(s)_in	MT-ND6	Assessed	NADH-ubiquinone_oxidoreductase_chain_6,516006,P03923,NAD6,7462,ENSG00000198695,MT-ND6,ND6,complex_I_ND6_subunit
Maffucci_syndrome	163634	Disease-causing_somatic_mutation(s)_in	IDH2	Assessed	IDH2,147650,5383,P48735,ENSG00000182054
Maffucci_syndrome	163634	Disease-causing_somatic_mutation(s)_in	IDH1	Assessed	147700,5382,IDH1,ENSG00000138413,O75874
Hydrocephalus_with_stenosis_of_the_aqueduct_of_Sylvius	2182	Disease-causing_germline_mutation(s)_in	L1CAM	Assessed	P32004,ENSG00000198910,L1CAM,6470,neural_cell_adhesion_molecule_L1,CD171,308840
Benign_familial_mesial_temporal_lobe_epilepsy	163717	Disease-causing_germline_mutation(s)_(gain_of_function)_in	CPA6	Assessed	ENSG00000165078,CPA6,Q8N4T0,CPAH,17245,609562
Norrie_disease	649	Disease-causing_germline_mutation(s)_(loss_of_function)_in	NDP	Assessed	norrin,ENSG00000124479,Q00604,7678,300658,NDP
Rolandic_epilepsy-speech_dyspraxia_syndrome	163721	Disease-causing_germline_mutation(s)_in	SRPX2	Assessed	O60687,30668,ENSG00000102359,300642,SRPX2,SRPUL
Rolandic_epilepsy-speech_dyspraxia_syndrome	163721	Disease-causing_germline_mutation(s)_in	GRIN2A	Assessed	Q12879,GRIN2A,456,GluN2A,ENSG00000183454,138253,4585
Leukoencephalopathy-dystonia-motor_neuropathy_syndrome	163684	Disease-causing_germline_mutation(s)_in	SCP2	Assessed	184755,ENSG00000116171,10606,SCP2,P22307
Cortical_dysplasia-focal_epilepsy_syndrome	163681	Disease-causing_germline_mutation(s)_in	CNTNAP2	Assessed	CNTNAP2,ENSG00000174469,604569,Q9UHC6,Caspr2,KIAA0868,contactin-associated_protein-like_2,13830,NRXN4
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_in	CYBB	Assessed	ENSG00000165168,NOX2,300481,CYBB,2578,NADPH_oxidase_2,GP91-PHOX,P04839
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_in	NCF1	Assessed	NCF1A,NCF1,NOXO2,NADPH_oxidase_organizer_2,p47phox,SH3PXD1A,P14598,chronic_granulomatous_disease,_autosomal_1,7660,ENSG00000158517,608512
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_in	NCF2	Assessed	P19878,NCF2,NADPH_oxidase_activator_2,p67phox,NOXA2,ENSG00000116701,608515,chronic_granulomatous_disease,_autosomal_2,7661
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_in	CYBA	Assessed	flavocytochrome_b-558_alpha_polypeptide,P13498,ENSG00000051523,608508,2577,CYBA,p22-PHOX
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_in	NCF4	Assessed	p40phox,ENSG00000100365,neutrophil_NADPH_oxidase_factor_4,Q15080,7662,601488,SH3PXD4,NCF4
Chronic_granulomatous_disease	379	Disease-causing_germline_mutation(s)_(loss_of_function)_in	CYBC1	Assessed	618334,28672,MGC4368,ENSG00000178927,Eros,FLJ90469,Q9BQA9
Blue_cone_monochromatism	16	Disease-causing_germline_mutation(s)_in	OPN1MW	Assessed	300821,4206,OPN1MW,P04001,cone_dystrophy_5_(X-linked),ENSG00000268221,COD5,OPN1MW1
Blue_cone_monochromatism	16	Disease-causing_germline_mutation(s)_in	OPN1LW	Assessed	P04000,OPN1LW,ENSG00000102076,300822,9936,cone_dystrophy_5_(X-linked),COD5
NARP_syndrome	644	Disease-causing_germline_mutation(s)_in	MT-ATP6	Assessed	ENSG00000198899,MT-ATP6,ATPase-6,516060,mitochondrially_encoded_ATP_synthase_membrane_subunit_a,Su6m,P00846,ATP6,7414
Alveolar_soft_tissue_sarcoma	163699	Part_of_a_fusion_gene_in	TFE3	Assessed	11752,P19532,transcription_factor_E_family,_member_A,ENSG00000068323,bHLHe33,TFEA,314310,TFE3
Alveolar_soft_tissue_sarcoma	163699	Part_of_a_fusion_gene_in	ASPSCR1	Assessed	ASPS,13825,ASPL,606236,ASPSCR1,Q9BZE9,UBXD9,Tether_containing_UBX_domain_for_GLUT4,ENSG00000169696,UBXN9,UBX_domain_protein_9,TUG
Neurofibromatosis_type_2	637	Disease-causing_germline_mutation(s)_in	NF2	Assessed	ACN,Merlin,ENSG00000186575,moesin-ezrin-radixin_like,7773,BANF,schwannomin,P35240,607379,NF2,SCH
Action_myoclonus-renal_failure_syndrome	163696	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SCARB2	Assessed	SCARB2,LIMPII,ENSG00000138760,1665,lysosome_membrane_protein_2,lysosomal_integral_membrane_protein_II,HLGP85,LIMP-2,602257,Q14108,SR-BII
X-linked_hypohidrotic_ectodermal_dysplasia	181	Disease-causing_germline_mutation(s)_in	EDA	Assessed	ENSG00000158813,HED,3157,EDA,XHED,EDA-A1,EDA-A2,300451,Q92838,XLHED,ED1-A1,EDA1,ED1-A2
X-linked_hypohidrotic_ectodermal_dysplasia	181	Disease-causing_germline_mutation(s)_in	EDA2R	Assessed	EDAA2R,300276,17756,TNFRSF27,ENSG00000131080,XEDAR,Q9HAV5,EDA2R,EDA-A2R
2p21_microdeletion_syndrome	163693	Role_in_the_phenotype_of	SLC3A1	Assessed	SLC3A1,NBAT,104614,Q07837,ATR1,RBAT,11025,D2H,CSNU1,ENSG00000138079
2p21_microdeletion_syndrome	163693	Role_in_the_phenotype_of	PREPL	Assessed	PREPL,KIAA0436,ENSG00000138078,30228,Q4J6C6,609557
2p21_microdeletion_syndrome	163693	Role_in_the_phenotype_of	CAMKMT	Assessed	ENSG00000143919,C2orf34,CLNMT,26276,Q7Z624,CaM_KMT,609559
2p21_microdeletion_syndrome	163693	Role_in_the_phenotype_of	PPM1B	Assessed	ENSG00000138032,protein_phosphatase_2C,_beta_isoform,PP2CBETA,O75688,PPM1B,PP2CB,603770,PPC2BETAX,9276
Hypotonia-cystinuria_syndrome	163690	Role_in_the_phenotype_of	SLC3A1	Assessed	SLC3A1,NBAT,104614,Q07837,ATR1,RBAT,11025,D2H,CSNU1,ENSG00000138079
Hypotonia-cystinuria_syndrome	163690	Role_in_the_phenotype_of	PREPL	Assessed	PREPL,KIAA0436,ENSG00000138078,30228,Q4J6C6,609557
Fibrodysplasia_ossificans_progressiva	337	Disease-causing_germline_mutation(s)_(gain_of_function)_in	ACVR1	Assessed	SKR1,ENSG00000115170,171,ACVR1,102576,Q04771,ALK2,ACVR1A,1785
Gorlin_syndrome	377	Disease-causing_germline_mutation(s)_(loss_of_function)_in	PTCH1	Assessed	BCNS,601309,ENSG00000185920,9585,PTCH1,Q13635
Gorlin_syndrome	377	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SUFU	Assessed	Q9UMX1,SUFUH,PRO1280,SUFUXL,607035,SUFU,ENSG00000107882,16466
Gorlin_syndrome	377	Disease-causing_germline_mutation(s)_in	PTCH2	Assessed	PTCH2,ENSG00000117425,Q9Y6C5,603673,9586
Noonan_syndrome	648	Candidate_gene_tested_in	RRAS	Not_yet_assessed	ENSG00000126458,RRAS,R-Ras,P10301,165090,10447,Oncogene_RRAS
